,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
Prot__Q9NXH8,0.12782669657761908,0.00028437140507732976,-0.21082188716264116,-0.04880710978212378,0.7877108386017598,0.24273511091884784,0.0013707521807112453,-0.47692374861427733,0.0049289385175401,-0.009384157333562878
Prot__Q9NXR1,-0.20815082520225928,8.273656558247216e-05,0.13200092372679825,0.020238244115738775,0.45552703821250573,-0.013563075202977878,-0.07272366580161478,0.12468313041466798,-0.008693292151630675,-0.007789514943633232
Prot__Q9NXR7,-0.2617454140508549,-0.0008769669009855325,0.04279126375748027,0.020503725230508307,-0.5748779798350957,-0.04210837467726141,0.013893095380222273,-0.18618918563321932,0.0029387533201627653,-0.0005982585844099256
Prot__Q9NXR8,0.06677016242272832,-0.0008579316349328271,-0.08223997743930181,-0.022813121369221524,0.678374546625375,0.00586560458890567,-0.013582682645029551,0.6127957698980891,0.014321263652501677,-0.002029759505366433
Prot__Q9NXS2,-0.15168842638226288,-0.0002880670730939555,-0.05888363138861756,-0.00040035263624779043,0.025750839364237003,-0.5296716343874163,0.022379204491462266,-0.09674639580853957,0.021076215512479048,-0.005289550249373779
Prot__Q9NXU5,0.4419200229250459,0.00019904014501663031,-0.03372247330806087,-0.06753583900351123,0.2023262206532994,0.0391730733874147,-0.049424849391959125,0.25737808685909475,-0.02406884358458563,0.006603425259803084
Prot__Q9NXV6,-0.6575626567730672,0.0008029522015055252,-0.1890430194314695,-0.006265416658376506,-1.0148207134997498,-0.09052294139828004,-0.013040434354746762,-0.017937054073745545,0.002265292931733481,-0.00046573979305622335
Prot__Q9NXW2,0.09202654953234109,-0.0012474976964284034,-0.04398264241323587,0.09054183520542072,0.8206425640642445,-0.4721130519829717,-0.0579406535059627,-0.19273353887176406,0.01058780949616189,-0.00947129196997034
Prot__Q9NY12,-0.04452410848647431,0.0008725904516300493,-0.13139723369627032,-0.003720317281225024,0.004033377551754795,0.14971329476526732,-0.03148154030740735,-0.1469859505533721,0.018971505702477482,0.003169909984826726
Prot__Q9NY15,0.4178800081559645,0.0003620605442822217,0.020731984293896822,0.07969284887878118,0.6490903409490517,0.2657976196669531,0.040112336706749886,-0.9228567909606553,0.005442668559741427,-0.005622966372374941
Prot__Q9NY27,-0.5936019815729838,0.0003379297526658038,0.022206600876197215,-0.03570529137068494,-0.7144768266787452,0.014435114183578334,-0.02269548581441058,0.04314986249185704,0.02474918422448422,0.0010962098095503182
Prot__Q9NY33,-1.0335094109572152,4.1941499792011e-05,-0.21763925214487498,0.02909000867996182,-1.7818432042264463,-0.03478863214366359,0.0755643399282674,-0.06016005298347667,0.00638271839740228,-8.471832329131537e-05
Prot__Q9NY35,0.12217695872859667,0.00034553699412386723,0.11163187923070268,-0.02957568589072922,0.2673667470941248,-0.10293906895691386,0.007006373505027537,0.016198302865413197,-0.010395380155352567,-0.0036570570521791126
Prot__Q9NY47,1.0666969828451047,-0.00021225671032303514,-0.4478205839063164,0.007511772430873343,0.8426879586941258,-0.3652843965808217,-0.01955974907225945,0.03371451811157389,0.013416247602021559,0.0020352841657831308
Prot__Q9NY61,-0.538621176103296,0.00047789341737780236,-0.08155699304290064,-0.013219893021329752,0.7078165479046417,-0.017108301076241183,0.06701851828673737,0.1677019299056181,-0.010090408273557916,0.0016377890286358896
Prot__Q9NY93,-0.5778787692146331,-0.0004542337459720325,0.018679260729092914,0.0440720366674447,-0.2611701794506824,0.006328280514099647,0.03946345052025712,0.016455614007569994,0.015707967563110596,0.004016442121880304
Prot__Q9NYB0,-0.2695499556204475,-0.00018968131893663362,-0.05551200412848643,-0.043582315401286535,-0.1961443397352219,0.00840319060946998,-0.08589486828428643,-0.1389074116812827,-0.006665166868129065,0.002522546355788042
Prot__Q9NYB9,0.3648492164550762,-0.000141296926454016,0.04398903208352553,-0.02425544748904436,0.7785523002848237,0.36034480552464904,0.044805319936426634,0.09041302788204168,-0.0163884944842378,0.006198589529553604
Prot__Q9NYF8,-0.19255140468447254,-0.0005553401086238811,-0.11144600980922884,0.04326265239975731,0.7002664744666354,0.11582307111296192,-0.05512765010409337,0.10381957255879007,0.026256260895318403,-0.0121854372322264
Prot__Q9NYG2,-0.006511394149622979,8.676865351664917e-05,-0.2596415078085036,0.025099607880577843,-0.21534780798527461,-0.0607333371541757,-0.07986182424205833,0.20558891317475536,-0.014105667155279831,0.01762990446062371
Prot__Q9NYH9,-0.373025013515979,0.00017112723194005403,0.3366291657678416,-0.0012691130599495773,0.8759663086701199,-0.009564995493775687,0.004159032283517783,-0.09239812422699693,0.018531206726210333,-0.004379923802712526
Prot__Q9NYJ1,-0.18409887162658883,-8.918162264099882e-05,-0.5402053181203205,-0.013768486909675998,-0.4667617225839709,-0.08554061086552263,-0.12229979281235207,-0.48722845351362815,-0.0013168742956034926,0.00894239251357309
Prot__Q9NYK1,-0.12266205311106285,0.0009764170929315296,-0.07254773015114445,0.04069941089911083,0.6098085136461667,0.08764642248514548,0.006540425625324259,-0.4188417120831995,-0.0039246272347730855,0.011404455974608138
Prot__Q9NYK5,-0.2163464854279321,-0.0009008465345130955,-0.009296776262593542,0.035955700897436174,0.8864733417062909,-0.038086040390043714,-0.007061389422897378,0.01345823800377301,0.0037816292949555347,-0.009966706180241525
Prot__Q9NYL2,0.008795842310558855,0.0007112481503802544,-0.11919384536377209,0.01019187463365061,-0.9399986374092486,-0.008057942984377337,-0.004559977319955997,-0.1196676801966007,-0.007031880744090937,0.005077056382196137
Prot__Q9NYL4,-0.3060421355476427,0.0007067020901238526,0.03969178823361791,0.07377748815282736,-0.23311661218628948,-0.01606010090520309,0.07111260082527923,-1.1234491573574872,0.04201391675194574,-0.015610791888406464
Prot__Q9NYL9,0.34617191398691394,-0.00010998699213408206,-0.012980841573284153,-0.018765575693855854,0.6272149506975411,0.0380357921371006,0.036264879294824026,0.2602384193476713,-0.005985155050054431,0.009825727195093958
Prot__Q9NYM9,-0.28228336415055416,0.0014818147375815936,-0.12306923224599305,-0.021051638797200248,0.3191307635856469,-0.09602163132197221,0.03163381801883799,-0.2869626018264132,0.006728604667251183,0.007957607253456653
Prot__Q9NYP7,-0.18066819046678506,-0.0001587453537162315,0.019397901048842373,-0.012743525599977865,0.8751172448655421,-0.13290060444804147,0.007683333757677284,-0.09745151385135488,0.006809120707046177,-3.3868668859417323e-05
Prot__Q9NYR9,0.2541587066331319,-0.0015783790170095639,0.030731297670315426,-0.02178962328052808,0.19990498053690522,0.025354239328598028,-0.08011631015901907,0.554805943070969,-0.005102535301933385,0.008977723588749008
Prot__Q9NYU2,-0.12470157592741338,-0.0003851710830120183,0.010514456167510415,0.024283815668170693,0.261475052359989,-0.02946108286247872,0.03394266066302142,-0.020932188395292192,-0.06687197913464574,0.007194217400345071
Prot__Q9NYY8,-0.47744566514361586,0.000162203991199033,-0.008050812282695708,0.03324515029612491,0.2128926712621934,-0.019537131189140886,0.01609084024408659,-0.07105997108932705,0.005636682625002833,-0.008535803694519358
Prot__Q9NZ01,0.0003641797821536694,-0.00036417871910197436,-0.00492209175108104,0.012918148885047337,0.5937996355223165,-0.018923750379576935,0.0016495760959998223,0.04276230252297994,-0.014757255300175269,0.0029501135099727024
Prot__Q9NZ08,-0.037378394966919255,-0.0018128599577345932,0.0413743475724589,-0.009989224684684958,0.6555836745028232,-0.026252340280625498,0.009220880879757472,-0.3177027664500074,0.023535765601610692,0.0036471237718211603
Prot__Q9NZ32,0.23742705357594487,0.00031874953327769485,0.1436730109211679,-0.048832274655484696,-0.4535567185319109,0.010878769436444535,0.11588296535706566,-0.010969354510602955,-0.061685720971398385,-0.0017452306157556656
Prot__Q9NZ43,0.045529649677155705,3.4438319317496566e-06,-0.05801390759311915,-0.023812956068858155,0.9987567769412129,0.05625777035656027,0.10901304486105928,-0.12391361331077315,0.005519150086446069,-0.007107064548746955
Prot__Q9NZ45,-0.0462010866902399,-0.0017582688821309305,-0.02043091218181504,0.08622910234592987,0.3867290479353367,-0.008863801694474448,-0.024537447197992487,-0.3188834167502334,0.013485372516278796,0.0009657234533078507
Prot__Q9NZA1,1.5645966613862607,7.105738057166136e-05,0.010090240708122762,-0.010779093546916332,1.058884463814164,-0.2995847796883465,0.011835326427318901,0.05986344753490339,0.004511631088416727,0.0015889005558368768
Prot__Q9NZB2;Q5T035,-0.09695208311726038,0.0028076482769322417,-0.029693625919826792,-0.028467913829850727,-0.007675420905030667,-0.0064871699437770245,-0.025156717767456115,-0.06856601462080895,0.017599645012738155,0.009584229621896291
Prot__Q9NZC3,0.04098373502211789,-0.0005660295997962387,-0.22142752235674426,0.004441756644428522,0.3803624453970758,0.0027115612538676373,0.05969219687822269,-0.11730344184822458,0.053163127511647,-0.0003150264616458936
Prot__Q9NZC7,-0.10355492679283333,-0.00031963421150122995,-0.5877057076718605,-0.06070176705343428,0.1755216226932749,-0.0015644539534066027,-0.02286943371139805,-0.1316790129887444,-0.017678890738883114,0.0012937256190041694
Prot__Q9NZD2,-0.3505836952289487,0.0007233571354010996,-0.47166040220901306,-0.05634735191818717,-1.2340971102549974,0.0031889979699482227,0.001953636603808753,0.019126219035308624,0.006561975051503956,-0.0037949591028878463
Prot__Q9NZD8,-0.19116259795443152,-0.00072624265222718,0.16782829218431214,-0.0043544498108560835,-0.6135742078603367,-0.007795020487421561,-0.0039851710795673345,-0.06270136947220636,-0.0023952535419364896,-0.003857963255579802
Prot__Q9NZF1,0.4286410594123258,0.000621326505653552,0.07825247279820907,-0.02593884123456507,0.5489562232273898,0.004703699407380555,-0.012297721201022065,-0.0033419683374476625,0.0015016541549880413,0.005794198880709392
Prot__Q9NZI7,0.10634663370047939,-0.00011288780127943337,0.08349627524521618,-0.01563657238311306,0.4911009280521972,0.22204793372900195,-0.07409089649169491,0.025173964050771405,-0.012500041883899556,0.0020894430822240378
Prot__Q9NZJ6,0.35003340979947406,0.0003144784699379967,-0.06636704775922643,0.018369786130964235,1.1748732140955804,-0.034995858459378235,0.03267841030422974,-0.03716493964111919,-0.022230865344236284,-0.010951682408731154
Prot__Q9NZJ7,0.15497967331821225,-0.0011837124520706777,-0.07079988285090057,-0.006206527138580853,0.8323094561234187,0.023505708069936175,-0.01978214876211567,0.09463406661507553,-0.01671650287734448,0.0025063458855691
Prot__Q9NZJ9,-0.39201417172960645,0.0006992550019361386,0.22985488859992587,-0.09126508768607144,-1.0272734521907747,0.37739552833663514,0.060764453210621065,0.02262031446197672,0.001146076618078354,0.0017233555313479355
Prot__Q9NZK5,-0.04755496822426631,0.0005059179053260633,0.13035349143096442,0.025277657505353327,-0.0726429633997872,0.14011983674001777,0.02996091558351705,-0.7913293870600079,0.02617107545824293,-0.0031618433173093174
Prot__Q9NZL4,-0.4106408584037256,-0.0004312690581674093,0.2797230893937116,-0.02301193228817564,-0.5489982994492314,0.020351722910025332,-0.020313247319941313,0.4706090484408993,0.009927262781437492,-0.003805271379381523
Prot__Q9NZL9,-0.5404957207112279,0.0002687720366874805,-0.11058235929705094,0.030434459369014635,-1.3598037137741281,0.013377030777554305,0.01679068980728422,-0.41057343551528497,-0.01617491004757806,-0.0024689867394339453
Prot__Q9NZM1,0.10622529653812363,0.00020214336144372722,0.03213557850618893,0.04410217892461717,0.22941876581838952,0.019397975415184024,0.030707253506952758,0.027277051289486463,0.01758973266468375,0.005994205652502747
Prot__Q9NZN3,0.6920981454328815,-0.0005211300702048136,0.14823278835639223,-0.01285922235395,0.02056728667762462,0.3244778355467233,-0.0017811947655834509,0.02593945438364831,-0.015644109025110063,-0.003213404576946213
Prot__Q9NZN4,0.8664850670920404,0.0009660752459358162,-0.0814301117165642,0.01067826458113509,-0.28308105415170787,0.9007844962676722,-0.019706725067812774,-0.11914597240490828,0.00022749543150421816,-0.007977585336759331
Prot__Q9NZN5,0.15522120099476894,-0.0001471659451509752,-0.21056652314814425,-0.014305134170865517,0.3696459312403832,0.018696805493953098,0.0031270837575989785,0.35932685281311405,-0.018776623606292255,-0.006494913671544
Prot__Q9NZQ3,0.05927647809684802,0.0011708103973994235,0.009156624897132728,-0.027722272251480388,-0.2731891559416578,0.017784013873556426,0.006473075933999667,0.36406987459852624,-0.011544858295689282,0.0023394151051209368
Prot__Q9NZQ7,0.2334649263317789,-0.00027867506726550766,0.4945300458237244,0.04737521377912635,1.1441332881029345,-0.09584605628606771,0.07852304765728545,-0.1627947872086113,0.020114294177254022,0.012635731378757675
Prot__Q9NZR1,0.9751648482949192,0.0005753988308188266,0.12610790123572096,-0.053631552532406764,0.1789420951414728,0.02720522792089904,-0.003937252307642951,-0.4346266172020476,0.005456889172801975,0.014514423850910407
Prot__Q9NZT2,-0.6821689661349541,0.0002856968242696338,0.1013222092334795,-0.04246180423474765,-0.934032475585167,-0.04045545364696845,-0.10437206261156066,-0.3144276594234514,0.005526581273682809,-0.008208627031906097
Prot__Q9NZU0,0.18155968344494938,5.4894868922228386e-05,-0.14716091254541716,-0.01043743320319757,0.41644910288606285,-0.4623070738013059,0.01447116976147226,0.1892086231301923,-0.020097986457741336,0.001950218039602532
Prot__Q9NZU5,0.1646707398158186,0.0001770189104589453,-0.0026832854592463884,0.03753975847238263,-0.7732212207814275,0.002847473678526242,0.15030203123943509,-0.03229266486741301,-0.05762634930946529,-0.007084255197075408
Prot__Q9NZV5,-0.039657733544663884,-2.3368198114467496e-05,-0.07593513718381839,0.005551512357700639,0.3740798143889745,-0.05257123772986218,0.04077041621482546,0.020224951024437568,-0.002469986734570151,0.005683120161858158
Prot__Q9NZW5,0.19846296235099947,-0.00015448756797102373,-0.18236119290951372,-0.020878926327288452,-0.23110199983778543,-0.1394341047259724,0.009357204045804396,-0.0017980362868941166,-0.023932216791514756,-0.008187143666000594
Prot__Q9NZZ3,-0.374250368443726,-0.0010767268561977586,-0.019888063648657545,0.04628735508511617,-0.4206005374519265,0.0066606442477828865,-0.0011623111723412453,0.058220114854328466,-0.0069422723594320095,0.004971955562957328
Prot__Q9P000,-0.22063337801081867,0.003946317754214976,-0.0961989267903816,-0.03368179863597271,-0.7273418485118045,0.04347960660530186,0.07058435241706182,-0.04496632743085388,0.09571330610529924,0.016150003301735792
Prot__Q9P003,-0.10588879959787535,-0.0008897748033338719,-0.33033303272559633,-0.023029278269224684,0.6657131205815987,-0.05349265149650834,0.020731496420560363,0.00746141394584449,-0.00026597339956529846,0.009364543903611432
Prot__Q9P013,-0.21344091526798623,-0.001053478978165595,-0.12116075950394398,0.023869168274354008,0.325283933389677,0.02791509619425806,0.010929390989310775,-0.026778695267448593,0.014124602057028686,-0.013930197092592212
Prot__Q9P015,-0.28532211484601977,-0.001296425754786756,-0.06692877488725196,0.0293211265125349,0.964542748771307,-0.011640216217003715,0.033928934013085624,-0.017089485284699737,0.004346236975243126,-0.010649695543917766
Prot__Q9P016,-0.22899220765612346,0.0007746100783478681,-0.33779535971333485,0.0547935892029166,-0.25741919297303795,0.19735309979138133,0.048462845482530645,0.06186039630087107,0.039636627403918566,-0.006384213201016
Prot__Q9P032,-0.04939378445475433,0.0004830787355995236,-0.04506362070973842,0.041761492226511675,0.8078894481253218,-0.038375099081241766,0.07965012108994324,-0.0591839318910298,0.007207093766341637,-0.0008803809326167052
Prot__Q9P035,0.1382309059510664,0.0012065414892014903,-0.02667425219329697,-0.16415749575455782,0.21900422442760567,-0.0007282357778345887,0.03994693513097928,0.03563026780265908,-0.013103248934056866,0.017197648407381222
Prot__Q9P086,0.027238509138267746,0.0005564252524078699,0.25534590236186755,0.001847779798890178,0.6540045550246126,0.0270714501692503,0.005868358808676582,0.07363841308945529,0.0049043552715205,0.019448484779931607
Prot__Q9P0I2,-0.05640543327756591,-0.0006138217633687786,0.06773708156693847,-0.06877921831439009,0.9109673163273327,-0.031947798472359956,0.02348139066873592,0.19173222978280186,0.0015557117743379562,0.00803130035842809
Prot__Q9P0J0,0.10102244599855252,0.0037400674353266707,-0.23665252029853423,-0.04024750003904367,0.6037943057343804,-0.04427318131430098,0.039612888708448306,-0.02660416606204301,0.001279882665362105,0.0017812025748563031
Prot__Q9P0J1,0.09563474691275416,-0.0006700480744062001,-0.17371019750891636,-0.0069065562852227225,0.4040723177261472,0.25512750647297,0.03699007240468126,-0.11682132617491818,-0.03350309643857264,0.005568367793723675
Prot__Q9P0J7,-0.2477754833109719,0.0002844119227804672,-0.3319671453556797,-0.007516838189659933,-1.0232128077361184,0.13189324688636272,0.003946215030392805,0.08712917897689444,-0.02824324382738384,0.002626444070986196
Prot__Q9P0K7,-0.05178598730350717,-0.0011409397063328413,-0.275985262247735,0.09052772174235516,0.5750918135925984,0.5748913929829215,0.03802939042241078,0.044341353377645394,-0.025590120386733452,-0.0006482851887030533
Prot__Q9P0L0,0.021795349757044818,-0.0007024874061574899,-0.21170708881793035,-0.02512215419019383,0.23609444939026705,-0.02431556973236692,-0.009141869502800775,0.16188292626766532,0.006845055790001533,-0.01907240808612836
Prot__Q9P0M6,0.313400905276877,-0.00021722136005429576,-0.086295880810471,-0.04329491939630753,0.3943141312737154,0.056395582292135184,-0.014508867452880683,0.0696732678201739,0.022645847854630006,0.003145990733735853
Prot__Q9P0M9,-0.06210728689533204,-0.0004891047166555688,-0.05885760684254818,0.0070939766952511476,0.32415850800169044,-0.009499879380448292,-0.0015489111886552332,0.24895994021102,0.009392141202699971,-0.00249823181128455
Prot__Q9P0P8,-0.08948841553231907,-0.00013185764017897231,-0.19346767046729832,0.005670080034061367,0.3635448391793364,0.13054264112485184,-0.04773108903046477,-0.11351957744370898,-0.008882989824241723,-0.0009895015462166256
Prot__Q9P0S9,0.05999309365777409,-6.631174402111193e-05,0.07367477331271112,-0.019892780312706002,-0.4423905809253718,0.010063577178774628,0.027109595651960396,-0.08881505169579533,-0.00032525493398027135,-0.0014645139706533433
Prot__Q9P0V3,-0.0012920975316512253,0.0003579668519059866,0.07162677528839474,-0.031135290482162847,0.05113784036616766,-0.3925491444641942,0.03201334557102734,0.17304461795221313,-0.06305431496993491,0.002451404758924394
Prot__Q9P0V9,0.38726406621641724,-1.1181684004409997e-06,-0.14114030587456708,-0.04700691868600581,-0.003290187405051442,0.06330622493086967,0.03713265372271966,0.012235321003594864,-0.009744012407820479,0.006855148761216205
Prot__Q9P107,-0.4115728498622844,0.00021920037093140212,0.4091014049999948,-0.005382809405637471,-0.16268982109151287,-0.11806772536485852,0.00738621499415073,-0.8317664946806609,0.02330619258322345,0.0037588886356676077
Prot__Q9P121,0.3107468912677679,-7.450858416278725e-05,0.27256193075873447,0.0003822668185198668,0.48859051674578446,0.37049797792581796,-0.04812034779391348,0.22084393818526327,-0.018066092912352307,0.00032540603914180946
Prot__Q9P1F3,-0.6532786758873762,0.0008800679920562512,-0.04754366764147514,0.03603499243325962,-1.0451381260392412,0.1370049781828899,0.009044670925962716,0.0040408939512412085,-0.006050725901278452,-0.0010401206320136984
Prot__Q9P1Z2,-0.0925865470523446,-0.00015093638465940782,-0.013829048143358063,0.006197258811250223,-0.09916248540603965,-0.023929851783120137,-0.009067270071387867,0.11620864782436838,0.008959710577349903,0.004007396088082077
Prot__Q9P206,-0.7387092617501906,0.0009104287365582263,-0.5552190012260529,-0.044261490427792656,-0.4555732753889751,0.005325443113138059,0.011281405326469115,0.6021466048663142,0.007492053411429857,0.007932869502502016
Prot__Q9P253,-0.153447710996468,0.000356512626869501,-0.04821643324164294,0.01417429600342744,-0.6759949013559992,-0.009821113063578937,0.14226265495032198,-0.15905079319394286,0.002877871994531368,0.00997802716368452
Prot__Q9P258,-0.8837918938771814,0.0007805005060770988,0.024392668234952182,-0.02202726351972296,-1.101685797782956,0.18266631504027614,0.010981816771574766,0.22098956178893078,0.0003708723476204559,-0.0003012567405135497
Prot__Q9P266,1.0136362257096376,-0.00043725967192984587,0.5716792908969234,-0.025783216936462496,1.104681782655332,-0.011828155907639139,-0.015825402456885608,-0.12336187467006063,0.0007772392765278461,-0.005114455739846696
Prot__Q9P270,-0.22994754032579462,-0.002613703882810953,0.09140472097190235,-0.007783156806413243,-0.7795509870881786,-0.018900564296519363,0.023142867518925688,-0.09381260588331276,0.009209025295489767,-0.001857770197466776
Prot__Q9P287,-0.8266829497622739,1.088001975668967e-05,0.0059941298844241354,-0.009547866193496422,-1.0165780488585432,-0.25225449192564753,-0.039709784190053235,0.11881246243155763,-0.047473106372681456,-0.0014027243954872896
Prot__Q9P289,-0.32917487254320177,-0.0014202483916332038,-0.017205374055427707,0.01968101639188588,-1.0857398869875587,0.03031100873232617,-0.12342401382588118,-0.09963194247378131,0.05020442526260376,0.0014254566109824342
Prot__Q9P291,0.4762114341180673,-0.00048532357669907127,-0.14876526275528415,0.04787011593538472,0.7448268852383472,-0.3523294067746843,0.03211860126998383,-0.07578327852407925,0.008186405378940055,-0.00026129059383107054
Prot__Q9P299,-0.5567396096934424,4.086338794795408e-05,0.13196462779023752,0.05039847888425758,-1.05596135255058,0.1861269623626611,0.02135918567807906,-0.015227895131311585,0.013300412293910146,-0.010010669431969314
Prot__Q9P2A4,0.06206823848111402,-4.575501823098852e-05,0.03153528729299819,0.07770369462600187,-0.15962927905281907,0.046968938527927155,-0.011450370590089716,-0.7952493046103879,-0.0035337927072445503,-0.00836566497381944
Prot__Q9P2B2,0.21768191527040306,0.00039091241909323726,-0.15273817495005876,0.0039700795339375995,0.3233993770554576,-0.006991188264941344,0.03884118543384907,0.02197173034110968,-0.014534109699493617,-0.0005856781726007738
Prot__Q9P2B4,0.05722432993736718,-7.440298722977698e-05,0.013995025582585663,0.01686117581149208,-0.38985355013740985,0.009240539357446264,-0.0013061577359037523,0.11554874093140118,0.018773245545724918,-0.0018813639337118466
Prot__Q9P2E9,-0.4492169736602143,-3.3977107561626954e-05,-0.09437600696095226,0.15330406382575046,-0.6776648046464961,0.016178808135773607,0.016764885809841243,-0.220601886139415,0.013221845662283911,-0.024334187993450683
Prot__Q9P2F8,-0.1496802244711448,-0.0009463686111893673,0.04201528343115356,-0.015546907641023457,-0.07458943558292895,-0.013891091175806366,0.017909015421412867,0.14933690115717493,-0.007449736435059279,0.0016395127971289055
Prot__Q9P2I0,-0.3593995700132328,-0.00019859269024943333,-0.0965897668940824,-0.05435498055071504,0.33019268942259455,-0.030833406805138998,-0.034275170535038375,0.14445481133417906,0.04842410376703996,-0.001950054307332821
Prot__Q9P2J5,-0.1961662048166393,0.0007664441400193324,0.008644819218622136,-0.034820109125814576,-0.5426164604238873,-0.05782432523456903,-0.07652729182556285,0.03891908804711654,0.005831291030396556,0.004417055306109463
Prot__Q9P2K3,0.20685490747834767,0.0024191523310793,-0.15593957864541572,-0.15118524846389317,0.8954074709914722,-0.06666086055372307,-0.004838405293415082,0.44213285448111045,0.018673278325068085,0.0011043881508216384
Prot__Q9P2K5,-0.1391267702229437,-0.00010744030220883503,-0.5997663535288442,0.019693656840099102,0.4444369366488086,-0.11653582136910998,-0.012814853693066052,-0.14028169926885703,0.010434838525092773,0.005483476333763692
Prot__Q9P2M7,0.27849857477931905,-0.00040853228595390424,-0.47425082763477616,-0.03761994273918662,0.5193817526723576,0.30839605986669344,0.01912259120948163,0.34402575790949613,-0.00693193458628397,-0.0011681684361047212
Prot__Q9P2R3,-0.19153872752166717,0.00011550605816845284,-0.07011087738697508,0.04567314279989713,-0.8541120415647308,-0.017496304731721972,0.017049573602796176,-0.1713239574653418,-0.017463949096793285,0.0012787062790144735
Prot__Q9P2R7,0.09772844115477707,-0.0008075000697019025,-0.28660541506082005,0.06745923424939704,0.20954458232477005,-0.05851369113495171,-0.01563967280429147,-0.19741628554835924,-0.008493732664549654,-0.014588691564755096
Prot__Q9P2T1,-0.4721195132023044,-0.0009821525309759707,-0.20629995326786693,0.018006777648559225,-1.3001742753878458,-0.06096330928543618,-0.04565133300758063,0.02112999078022139,-0.07332219305879763,-0.0031470137696087575
Prot__Q9P2W9,0.09999634986310328,0.00038456025030555535,-0.16772000252950894,0.01032131883869888,0.18659453244376942,0.0002716196180114518,-0.014915699717978593,0.017214355568851515,0.005052007000120267,-0.006667405339230848
Prot__Q9P2X0,-0.015912121966179936,-0.0001382366732271315,-0.025449872970662587,-0.018886485700221937,-0.4536996732126303,-0.06535412976890068,0.01857900682380538,0.09299257224305763,0.0021306083735279833,-0.0047158435044302605
Prot__Q9P2X3,-0.25806084416997294,-0.0011451873346648566,0.019244307547903225,0.013825140711651989,-1.1609555385834363,-0.4165018474645673,0.02355630298233248,0.24941782917685706,0.01419478274794023,-0.008748763990482968
Prot__Q9TQE0,0.26157515684175486,-0.00016897314390077267,-0.5168802042087464,0.002578553922877501,0.6118816570236459,0.7094517009338976,0.03364826788082924,-0.4875821244382417,0.011456852204711786,-0.0009702617467987433
Prot__Q9UBB4,-0.9141991766900321,0.0010291003022239245,-0.15550615939947368,0.006941218707290213,-1.4645103851656924,-0.01608980874452286,-0.05127000723578386,0.31084890753489763,-0.0033378526232814214,0.003977717572231451
Prot__Q9UBB5,-0.07465886375286816,0.00015210811426207723,0.0841434019350116,-0.04131329124541577,0.5982067313215799,-0.00035862315603251517,0.00979942124183269,0.011594702477998115,0.00014657305068897596,-0.00794572545240026
Prot__Q9UBB6,-0.5794411727543783,-0.000697064934254874,0.10559274069541236,0.0035398198689484952,-1.2453437739295297,0.013109796870901847,-0.006917244285957486,0.28596353383561557,-0.004495547796782479,0.005281120360577846
Prot__Q9UBB9,-0.3942157756716154,0.0005458297884087691,-0.030842051930415455,-0.025368012169601693,0.8270262624761611,-0.010124494922838805,0.02034153044117122,0.14226952861450737,0.025661535809414476,-0.000733311145127709
Prot__Q9UBC2,0.023288216990090038,-0.0006745231630858017,-0.044804780808056,-0.018255209943201477,0.06779634995152362,0.03118636742259883,0.05706720225408723,-0.031520386473645974,0.007117756673994433,-0.009347223751783752
Prot__Q9UBE0,-0.6931598454986999,0.0010706944105290817,0.05822814434017309,-0.03710179049400222,-1.1952051208501722,0.009917261951875079,0.005092954738352391,0.038875627272353594,-0.08042093051119688,0.002700287864331083
Prot__Q9UBF2,-0.8326128810762662,0.00040851847866468056,-0.1020338291891994,-0.014938305766669272,-1.1772838419225589,-0.11813787124864468,0.026124235972425053,0.010409661848572388,-0.0034655919025427017,-0.002664195402611356
Prot__Q9UBF6,0.03816352854656814,-0.0013740955614657715,0.009109404561804615,0.059084284467459246,-0.44603689825645004,-0.025269840248235167,-0.02569200334878575,-0.04071934421304049,-0.006189049769211324,0.008589555088356647
Prot__Q9UBG0,0.2653884577033034,-0.0006490500896017275,0.018858234949506156,-0.02376911762381063,0.2547226915995453,1.2118096849626738,-0.030805927229761575,-0.11527529834045212,-0.009017330025886356,-0.0035708280367135257
Prot__Q9UBH6,-1.0005913063117542,7.984171564023818e-06,-0.07586053820231164,-0.0401571558872764,-0.04552674777308136,0.24068406398913866,-0.03869047934837309,0.07037747492697816,0.0026164004499547055,-0.0004002947520902261
Prot__Q9UBI1,-0.21356474417527052,0.0003900080739664745,0.001442492251774699,-0.038651670409644,-0.4929034733305885,0.02510981808726419,0.021937915072971177,0.006309546092361244,0.017883661508701486,0.01371574366720618
Prot__Q9UBI6,0.4105722298339854,-0.0005854405844462528,-0.1854894559461214,0.001673080292654338,0.3308146273164428,0.23728027335163984,-0.022280469536951904,-0.05149320916890432,-0.011717586053348526,-0.00011829015401759621
Prot__Q9UBK9,-0.2732514833944913,-0.0005860856296282124,-0.04677873672452919,-0.0048707675510421275,0.07642899191988843,-0.02826364405123354,0.018445106580119098,-0.3950976793354322,0.034014343631151994,0.0013746825820658709
Prot__Q9UBL3,-0.3101756696243766,-3.274605691347254e-05,0.0440540629715485,-0.044825545163812736,-0.027778021878483508,-0.007904864980852874,0.05392803183744481,-0.024628051857967473,-0.009577538340049083,0.0010697252343759983
